<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<SIGNAL>,<FACTOR>,<FEE>,<FINALPRICE>
20150225,382.1,386.95,382.1,386.95,78,-1,proponowana akcja kupna,141.43,528.38
20150226,383,387,382.1,387,23,-1,proponowana akcja kupna,141.45,528.45
20150227,385,385,383,384.8,20,1,proponowana akcja sprzedaży,114.39,270.41
20150302,385,385,382,382,112,1,proponowana akcja sprzedaży,113.55,268.45
20150303,382,382.5,382,382.5,24,1,proponowana akcja sprzedaży,113.7,268.8
20150304,385,385,385,385,39,-1,proponowana akcja kupna,140.72,525.72
20150305,385,385,381,381,70,1,proponowana akcja sprzedaży,113.26,267.74
20150306,384.6,385,384.6,385,14,-1,proponowana akcja kupna,140.72,525.72
20150309,384.2,384.5,384.2,384.5,4,-1,proponowana akcja kupna,140.54,525.04
20150310,385,385,384.2,384.2,14,1,proponowana akcja sprzedaży,114.21,269.99
20150313,382,382,380,380,53,1,proponowana akcja sprzedaży,112.96,267.04
20150316,385,385,380.1,380.1,46,1,proponowana akcja sprzedaży,112.99,267.11
20150317,380.1,382,380,380,209,1,proponowana akcja sprzedaży,112.96,267.04
20150319,380.1,385,380.1,385,11,-1,proponowana akcja kupna,140.72,525.72
20150320,385,385,381.5,381.5,13,1,proponowana akcja sprzedaży,113.41,268.09
20150323,381.9,381.9,380.5,380.5,12,1,proponowana akcja sprzedaży,113.11,267.39
20150324,380.5,380.5,379.6,379.6,81,1,proponowana akcja sprzedaży,112.84,266.76
20150325,379.6,380.5,379.6,380.5,44,1,proponowana akcja sprzedaży,113.11,267.39
20150326,384,384,380,380,30,1,proponowana akcja sprzedaży,112.96,267.04
20150327,380,380,380,380,2,1,proponowana akcja sprzedaży,112.96,267.04
20150330,380,382,379.7,382,15,-1,proponowana akcja kupna,139.62,521.62
20150331,379.7,379.7,379.7,379.7,4,1,proponowana akcja sprzedaży,112.87,266.83
20150401,380.05,380.05,380,380,13,1,proponowana akcja sprzedaży,112.96,267.04
20150402,380,380,380,380,50,1,proponowana akcja sprzedaży,112.96,267.04
20150407,378.5,380,378.5,380,38,1,proponowana akcja sprzedaży,112.96,267.04
20150408,377.5,377.5,375,375,68,1,proponowana akcja sprzedaży,111.47,263.53
20150409,375,375,375,375,13,1,proponowana akcja sprzedaży,111.47,263.53
20150410,378.05,378.05,378.05,378.05,5,1,proponowana akcja sprzedaży,112.38,265.67
20150413,378.05,378.05,378.05,378.05,26,1,proponowana akcja sprzedaży,112.38,265.67
20150414,379,379,379,379,28,-1,proponowana akcja kupna,138.53,517.53
20150415,379,379,379,379,20,-1,proponowana akcja kupna,138.53,517.53
20150416,380,380,379,379,41,-1,proponowana akcja kupna,138.53,517.53
20150417,379,379,379,379,44,-1,proponowana akcja kupna,138.53,517.53
20150420,379,379,379,379,6,-1,proponowana akcja kupna,138.53,517.53
20150421,378.1,378.2,378.1,378.2,41,1,proponowana akcja sprzedaży,112.43,265.77
20150422,382,382,382,382,6,-1,proponowana akcja kupna,139.62,521.62
20150423,382,382,382,382,48,-1,proponowana akcja kupna,139.62,521.62
20150424,382,382,382,382,56,-1,proponowana akcja kupna,139.62,521.62
20150427,378.4,378.4,378.4,378.4,38,1,proponowana akcja sprzedaży,112.48,265.92
20150428,380,380,380,380,26,-1,proponowana akcja kupna,138.89,518.89
20150429,381,381,381,381,31,-1,proponowana akcja kupna,139.26,520.26
20150430,381,382,381,382,76,-1,proponowana akcja kupna,139.62,521.62
20150504,382,382,382,382,11,-1,proponowana akcja kupna,139.62,521.62
20150505,381.5,381.5,380.05,380.05,16,1,proponowana akcja sprzedaży,112.98,267.07
20150506,381.9,382,381.9,382,33,-1,proponowana akcja kupna,139.62,521.62
20150507,382,382,381.5,381.5,41,-1,proponowana akcja kupna,139.44,520.94
20150508,382,382,382,382,18,-1,proponowana akcja kupna,139.62,521.62
20150511,380.5,380.5,380.5,380.5,4,1,proponowana akcja sprzedaży,113.11,267.39
20150512,382,382,382,382,84,-1,proponowana akcja kupna,139.62,521.62
20150513,382,382,382,382,6,-1,proponowana akcja kupna,139.62,521.62
20150514,382.5,384,382.5,384,228,-1,proponowana akcja kupna,140.35,524.35
20150515,386.45,386.45,386,386,256,-1,proponowana akcja kupna,141.08,527.08
20150518,384,384,384,384,289,-1,proponowana akcja kupna,140.35,524.35
20150519,386,386,384.5,384.5,83,-1,proponowana akcja kupna,140.54,525.04
20150520,385,385,385,385,210,-1,proponowana akcja kupna,140.72,525.72
20150521,385,385,385,385,35,-1,proponowana akcja kupna,140.72,525.72
20150525,385.9,385.9,385,385,35,-1,proponowana akcja kupna,140.72,525.72
20150526,384.95,385,384.95,385,38,-1,proponowana akcja kupna,140.72,525.72
20150527,383,383,383,383,9,1,proponowana akcja sprzedaży,113.85,269.15
20150528,380,380,380,380,25,1,proponowana akcja sprzedaży,112.96,267.04
20150529,380,384,380,384,42,-1,proponowana akcja kupna,140.35,524.35
20150601,382,382,382,382,8,1,proponowana akcja sprzedaży,113.55,268.45
20150602,380,380,380,380,56,1,proponowana akcja sprzedaży,112.96,267.04
20150603,380,380,380,380,24,1,proponowana akcja sprzedaży,112.96,267.04
20150605,378,380,378,380,12,1,proponowana akcja sprzedaży,112.96,267.04
20150608,380,380,380,380,4,1,proponowana akcja sprzedaży,112.96,267.04
20150609,378,378,378,378,34,1,proponowana akcja sprzedaży,112.37,265.63
20150610,378,379.15,378,379.15,399,1,proponowana akcja sprzedaży,112.71,266.44
20150611,383,383,383,383,103,-1,proponowana akcja kupna,139.99,522.99
20150612,383,383,383,383,185,-1,proponowana akcja kupna,139.99,522.99
20150615,384.05,384.05,384,384,39,-1,proponowana akcja kupna,140.35,524.35
20150616,382,382,378,378,87,1,proponowana akcja sprzedaży,112.37,265.63
20150617,380.5,380.5,368,368,98,1,proponowana akcja sprzedaży,109.39,258.61
20150618,369,369,369,369,10,1,proponowana akcja sprzedaży,109.69,259.31
20150619,369,369,359.1,359.1,15,1,proponowana akcja sprzedaży,106.75,252.35
20150622,378.95,378.95,360,360,14,1,proponowana akcja sprzedaży,107.02,252.98
20150626,361,361,361,361,17,1,proponowana akcja sprzedaży,107.31,253.69
20150629,375,375,375,375,50,-1,proponowana akcja kupna,137.06,512.06
20150630,374,374,374,374,13,-1,proponowana akcja kupna,136.7,510.7
20150701,350,350,350,350,343,1,proponowana akcja sprzedaży,104.04,245.96
20150702,350,350,350,350,93,1,proponowana akcja sprzedaży,104.04,245.96
20150703,351,351,350,350,32,1,proponowana akcja sprzedaży,104.04,245.96
20150706,356,356,356,356,5,1,proponowana akcja sprzedaży,105.83,250.17
20150707,358,358,358,358,60,1,proponowana akcja sprzedaży,106.42,251.58
20150708,358,358,358,358,35,1,proponowana akcja sprzedaży,106.42,251.58
20150709,350.1,350.1,350.1,350.1,5,1,proponowana akcja sprzedaży,104.07,246.03
20150710,360,360,360,360,103,-1,proponowana akcja kupna,131.58,491.58
20150713,365,365,365,365,11,-1,proponowana akcja kupna,133.41,498.41
20150714,367,367,367,367,1,-1,proponowana akcja kupna,134.14,501.14
20150715,360,360,360,360,22,1,proponowana akcja sprzedaży,107.02,252.98
20150716,365,365,360,360,6,1,proponowana akcja sprzedaży,107.02,252.98
20150717,360,360,360,360,16,1,proponowana akcja sprzedaży,107.02,252.98
20150720,358,358,358,358,6,1,proponowana akcja sprzedaży,106.42,251.58
20150721,350,350,350,350,20,1,proponowana akcja sprzedaży,104.04,245.96
20150722,350,350,350,350,23,1,proponowana akcja sprzedaży,104.04,245.96
20150723,359,359,350,350,38,1,proponowana akcja sprzedaży,104.04,245.96
20150724,350,350,347,347,26,1,proponowana akcja sprzedaży,103.15,243.85
20150727,350,350,350,350,18,1,proponowana akcja sprzedaży,104.04,245.96
20150728,340,350,340,350,592,1,proponowana akcja sprzedaży,104.04,245.96
20150729,350,350,350,350,13,1,proponowana akcja sprzedaży,104.04,245.96
20150731,355,355,355,355,208,-1,proponowana akcja kupna,129.75,484.75
20150803,360,365,360,365,70,-1,proponowana akcja kupna,133.41,498.41
20150804,370,370,370,370,113,-1,proponowana akcja kupna,135.24,505.24
20150805,369,370,369,370,332,-1,proponowana akcja kupna,135.24,505.24
20150806,370,370,370,370,405,-1,proponowana akcja kupna,135.24,505.24
20150807,365,370,365,370,705,-1,proponowana akcja kupna,135.24,505.24
20150810,371.05,371.05,371.05,371.05,272,-1,proponowana akcja kupna,135.62,506.67
20150811,371.1,373,371.1,373,1519,-1,proponowana akcja kupna,136.33,509.33
20150812,373,373,373,373,1530,-1,proponowana akcja kupna,136.33,509.33
20150813,373,373,373,373,14,-1,proponowana akcja kupna,136.33,509.33
20150814,360.1,360.1,360.1,360.1,32,1,proponowana akcja sprzedaży,107.04,253.06
20150817,370,370,370,370,40,-1,proponowana akcja kupna,135.24,505.24
20150818,370,370,370,370,18,-1,proponowana akcja kupna,135.24,505.24
20150819,365,365,365,365,21,1,proponowana akcja sprzedaży,108.5,256.5
20150821,365,365,365,365,304,1,proponowana akcja sprzedaży,108.5,256.5
20150824,365,365,365,365,78,1,proponowana akcja sprzedaży,108.5,256.5
20150825,365,365,365,365,173,1,proponowana akcja sprzedaży,108.5,256.5
20150826,366.1,370,366.1,370,68,-1,proponowana akcja kupna,135.24,505.24
20150827,370,370,370,370,76,-1,proponowana akcja kupna,135.24,505.24
20150828,370,370,370,370,1030,-1,proponowana akcja kupna,135.24,505.24
20150831,370,370,370,370,20,-1,proponowana akcja kupna,135.24,505.24
20150901,370,370,370,370,435,-1,proponowana akcja kupna,135.24,505.24
20150902,365,365,365,365,21,1,proponowana akcja sprzedaży,108.5,256.5
20150904,365,365,365,365,1,1,proponowana akcja sprzedaży,108.5,256.5
20150907,365,365,365,365,34,1,proponowana akcja sprzedaży,108.5,256.5
20150908,370,370,370,370,581,-1,proponowana akcja kupna,135.24,505.24
20150910,370,372,370,372,11,-1,proponowana akcja kupna,135.97,507.97
20150911,374.95,374.95,374.95,374.95,41,-1,proponowana akcja kupna,137.04,511.99
20150914,370,375,370,375,47,-1,proponowana akcja kupna,137.06,512.06
20150916,377.45,377.95,377.45,377.95,34,-1,proponowana akcja kupna,138.14,516.09
20150917,378.1,380,378.1,380,170,-1,proponowana akcja kupna,138.89,518.89
20150918,380,380,380,380,91,-1,proponowana akcja kupna,138.89,518.89
20150921,380,380,380,380,144,-1,proponowana akcja kupna,138.89,518.89
20150922,380,380,380,380,35,-1,proponowana akcja kupna,138.89,518.89
20150923,380,380,380,380,13,-1,proponowana akcja kupna,138.89,518.89
20150924,380,380,380,380,24,-1,proponowana akcja kupna,138.89,518.89
20150925,380.25,380.25,380.25,380.25,11,-1,proponowana akcja kupna,138.98,519.23
20150928,380.25,381.5,380.25,381.5,8,-1,proponowana akcja kupna,139.44,520.94
20150929,381.5,382,381.5,382,10,-1,proponowana akcja kupna,139.62,521.62
20150930,384.95,386.1,384.95,386.1,82,-1,proponowana akcja kupna,141.12,527.22
20151001,392,392,364.25,373.85,504,1,proponowana akcja sprzedaży,111.13,262.72
20151002,385.9,392.5,384.45,390,114,-1,proponowana akcja kupna,142.55,532.55
20151005,390,395,390,394.5,69,-1,proponowana akcja kupna,144.19,538.69
20151006,394,395,394,395,124,-1,proponowana akcja kupna,144.37,539.37
20151007,394.95,395,394,394,123,-1,proponowana akcja kupna,144.01,538.01
20151008,394,400,394,399.5,280,-1,proponowana akcja kupna,146.02,545.52
20151009,398.95,399.5,398.95,399,35,-1,proponowana akcja kupna,145.84,544.84
20151012,398.05,398.05,398.05,398.05,5,-1,proponowana akcja kupna,145.49,543.54
20151013,397,397,397,397,2,-1,proponowana akcja kupna,145.1,542.1
20151014,399.5,400,396,398,162,-1,proponowana akcja kupna,145.47,543.47
20151015,397,399.95,395,399.95,156,-1,proponowana akcja kupna,146.18,546.13
20151019,400,400,400,400,76,-1,proponowana akcja kupna,146.2,546.2
20151020,402.5,405,402.5,405,47,-1,proponowana akcja kupna,148.03,553.03
20151021,402.5,405,402.5,405,12,-1,proponowana akcja kupna,148.03,553.03
20151022,400,400,400,400,10,-1,proponowana akcja kupna,146.2,546.2
20151023,399,400,399,400,15,-1,proponowana akcja kupna,146.2,546.2
20151026,395.3,399,395,399,22,1,proponowana akcja sprzedaży,118.61,280.39
20151028,400,419,400,416,226,-1,proponowana akcja kupna,152.05,568.05
20151029,415,415,410,410,122,-1,proponowana akcja kupna,149.86,559.86
20151030,410,415,410,415,47,-1,proponowana akcja kupna,151.68,566.68
20151102,410,410,410,410,13,-1,proponowana akcja kupna,149.86,559.86
20151103,410,410,410,410,12,-1,proponowana akcja kupna,149.86,559.86
20151104,410,415,410,415,23,-1,proponowana akcja kupna,151.68,566.68
20151105,410,410,404.2,409,156,-1,proponowana akcja kupna,149.49,558.49
20151109,410,410,410,410,39,-1,proponowana akcja kupna,149.86,559.86
20151110,403,403,403,403,92,1,proponowana akcja sprzedaży,119.8,283.2
20151112,408,408,408,408,20,-1,proponowana akcja kupna,149.12,557.12
20151113,400,405,398.3,405,47,1,proponowana akcja sprzedaży,120.39,284.61
20151116,398.25,398.25,397,398,11,1,proponowana akcja sprzedaży,118.31,279.69
20151117,398,398,390,397,11,1,proponowana akcja sprzedaży,118.01,278.99
20151119,396,398,396,397,16,1,proponowana akcja sprzedaży,118.01,278.99
20151120,397.5,397.5,396,396,31,1,proponowana akcja sprzedaży,117.72,278.28
20151124,393.5,393.5,381.1,390,42,1,proponowana akcja sprzedaży,115.93,274.07
20151125,383.1,383.1,383.1,383.1,4,1,proponowana akcja sprzedaży,113.88,269.22
20151126,383.1,393.9,380,393.9,202,1,proponowana akcja sprzedaży,117.09,276.81
20151127,393,393,380,388,13,1,proponowana akcja sprzedaży,115.34,272.66
20151130,390,390,390,390,6,1,proponowana akcja sprzedaży,115.93,274.07
20151201,391.95,391.95,380,380,108,1,proponowana akcja sprzedaży,112.96,267.04
20151202,380,381,380,381,82,1,proponowana akcja sprzedaży,113.26,267.74
20151203,381.1,381.1,381.1,381.1,2,1,proponowana akcja sprzedaży,113.29,267.81
20151204,382,382.5,381,382,63,1,proponowana akcja sprzedaży,113.55,268.45
20151207,381,382,381,382,19,1,proponowana akcja sprzedaży,113.55,268.45
20151208,382,382,380,380,284,1,proponowana akcja sprzedaży,112.96,267.04
20151209,381,381,380,380,81,1,proponowana akcja sprzedaży,112.96,267.04
20151210,385,386,383,384,39,-1,proponowana akcja kupna,140.35,524.35
20151211,384,384,380.1,380.1,45,1,proponowana akcja sprzedaży,112.99,267.11
20151214,380.1,384.5,380.1,384.5,14,-1,proponowana akcja kupna,140.54,525.04
20151215,385,385,384.95,385,51,-1,proponowana akcja kupna,140.72,525.72
20151216,380,385,380,385,34,-1,proponowana akcja kupna,140.72,525.72
20151217,385,385,384,385,16,-1,proponowana akcja kupna,140.72,525.72
20151218,381,384,380,384,132,1,proponowana akcja sprzedaży,114.15,269.85
20151221,385,390,382,390,252,-1,proponowana akcja kupna,142.55,532.55
20151222,381.1,390,381.1,387.2,28,-1,proponowana akcja kupna,141.52,528.72
20151223,383.1,393,383.1,393,33,-1,proponowana akcja kupna,143.64,536.64
20151228,382.15,387,382.15,386,139,1,proponowana akcja sprzedaży,114.74,271.26
20151229,386.4,386.4,384.5,384.5,19,1,proponowana akcja sprzedaży,114.3,270.2
20151230,385,386.5,383,386.5,158,-1,proponowana akcja kupna,141.27,527.77
20160104,387,387,387,387,4,-1,proponowana akcja kupna,141.45,528.45
20160105,384,389.5,384,389.5,58,-1,proponowana akcja kupna,142.36,531.86
20160107,389.5,389.5,387,387,121,1,proponowana akcja sprzedaży,115.04,271.96
20160111,384,387,384,387,11,1,proponowana akcja sprzedaży,115.04,271.96
20160112,386.9,389,383.5,383.5,16,1,proponowana akcja sprzedaży,114,269.5
20160113,389,389.5,386,389.5,60,-1,proponowana akcja kupna,142.36,531.86
20160115,383.5,389,383.5,389,17,-1,proponowana akcja kupna,142.18,531.18
20160118,389,389.5,381.5,382,49,1,proponowana akcja sprzedaży,113.55,268.45
20160119,382,382,381,381,17,1,proponowana akcja sprzedaży,113.26,267.74
20160120,382,389.5,380,389.5,62,-1,proponowana akcja kupna,142.36,531.86
20160121,389.4,389.5,389.4,389.5,30,-1,proponowana akcja kupna,142.36,531.86
20160122,388.5,388.5,388.5,388.5,3,-1,proponowana akcja kupna,142,530.5
20160125,385,389.5,385,389.5,75,-1,proponowana akcja kupna,142.36,531.86
20160126,388.95,388.95,388.95,388.95,3,-1,proponowana akcja kupna,142.16,531.11
20160127,384,388,380.1,388,33,-1,proponowana akcja kupna,141.81,529.81
20160129,388,389.5,388,389.5,125,-1,proponowana akcja kupna,142.36,531.86
20160201,389,389.5,385,385,17,1,proponowana akcja sprzedaży,114.45,270.55
20160202,389,389,389,389,12,-1,proponowana akcja kupna,142.18,531.18
20160203,389,389,389,389,8,-1,proponowana akcja kupna,142.18,531.18
20160204,389,389.5,389,389.5,25,-1,proponowana akcja kupna,142.36,531.86
20160205,389.5,389.5,380,380,45,1,proponowana akcja sprzedaży,112.96,267.04
20160208,387.9,388,387.9,388,3,-1,proponowana akcja kupna,141.81,529.81
20160209,388,389.5,384.5,389.5,30,-1,proponowana akcja kupna,142.36,531.86
20160210,389.5,389.5,389.5,389.5,160,-1,proponowana akcja kupna,142.36,531.86
20160211,389.5,389.5,389,389.5,52,-1,proponowana akcja kupna,142.36,531.86
20160212,389.5,389.5,386,389.5,39,-1,proponowana akcja kupna,142.36,531.86
20160215,389.4,389.4,389.4,389.4,8,-1,proponowana akcja kupna,142.33,531.73
20160216,389.4,389.4,385.2,387.3,17,1,proponowana akcja sprzedaży,115.13,272.17
20160217,384.55,387.3,384.55,387.3,13,1,proponowana akcja sprzedaży,115.13,272.17
20160218,385.1,389.5,382,386,59,1,proponowana akcja sprzedaży,114.74,271.26
20160219,386,389.5,386,389.5,37,-1,proponowana akcja kupna,142.36,531.86
20160222,388.5,389.5,387.5,389,62,-1,proponowana akcja kupna,142.18,531.18
20160223,389.5,389.5,382.1,389.5,150,-1,proponowana akcja kupna,142.36,531.86
20160224,389.5,389.5,388,388.1,158,1,proponowana akcja sprzedaży,115.37,272.73
20160225,389.5,390,389.5,390,122,-1,proponowana akcja kupna,142.55,532.55
20160226,390,399.5,390,399.5,128,-1,proponowana akcja kupna,146.02,545.52
20160229,400,405,400,400,27,-1,proponowana akcja kupna,146.2,546.2
20160301,402.5,415,402.5,411.5,110,-1,proponowana akcja kupna,150.4,561.9
20160302,410,420,410,420,225,-1,proponowana akcja kupna,153.51,573.51
20160303,420,420,420,420,45,-1,proponowana akcja kupna,153.51,573.51
20160304,420,421,420,420,224,-1,proponowana akcja kupna,153.51,573.51
20160307,423.9,423.9,420.5,420.5,28,-1,proponowana akcja kupna,153.69,574.19
20160308,420,420,420,420,5,-1,proponowana akcja kupna,153.51,573.51
20160309,407.4,412.5,400,412.5,143,-1,proponowana akcja kupna,150.77,563.27
20160310,412.45,413,412.4,413,67,-1,proponowana akcja kupna,150.95,563.95
20160311,415,416,415,416,87,-1,proponowana akcja kupna,152.05,568.05
20160314,415,420,413.5,420,105,-1,proponowana akcja kupna,153.51,573.51
20160315,419,448,419,430,330,-1,proponowana akcja kupna,157.17,587.17
20160316,432,435,430,430,29,-1,proponowana akcja kupna,157.17,587.17
20160317,430,435,430,430,38,-1,proponowana akcja kupna,157.17,587.17
20160318,435,445,431,441,141,-1,proponowana akcja kupna,161.19,602.19
20160321,441,441,425.5,435,14,-1,proponowana akcja kupna,158.99,593.99
20160322,435,440,435,435,38,-1,proponowana akcja kupna,158.99,593.99
20160323,435,435,435,435,10,-1,proponowana akcja kupna,158.99,593.99
20160324,433,443.95,413,438,164,-1,proponowana akcja kupna,160.09,598.09
20160329,439,444,439,443.7,66,-1,proponowana akcja kupna,162.17,605.87
20160330,443.85,444,425,439,407,-1,proponowana akcja kupna,160.46,599.46
20160331,431,444,431,444,135,-1,proponowana akcja kupna,162.28,606.28
20160401,443,449.8,440.05,446.8,403,-1,proponowana akcja kupna,163.31,610.11
20160404,446,450.05,446,449.95,274,-1,proponowana akcja kupna,164.46,614.41
20160405,449.9,450,445,449,405,-1,proponowana akcja kupna,164.11,613.11
20160406,449,454.5,449,450,54,-1,proponowana akcja kupna,164.48,614.48
20160407,450,453.85,450,450,62,-1,proponowana akcja kupna,164.48,614.48
20160408,450,453.9,445.1,445.1,21,-1,proponowana akcja kupna,162.68,607.78
20160411,451.7,455,437.25,437.25,143,1,proponowana akcja sprzedaży,129.98,307.27
20160412,432.25,439,428,435,108,1,proponowana akcja sprzedaży,129.31,305.69
20160413,435,438,432.85,432.85,81,1,proponowana akcja sprzedaży,128.67,304.18
20160414,435,435,430,430,163,1,proponowana akcja sprzedaży,127.82,302.18
20160415,435,446.6,435,446.6,69,-1,proponowana akcja kupna,163.23,609.83
20160418,446.8,446.8,444,445.1,50,-1,proponowana akcja kupna,162.68,607.78
20160419,445.1,447,444,446.75,144,-1,proponowana akcja kupna,163.29,610.04
20160420,447,448.8,445,445,61,-1,proponowana akcja kupna,162.65,607.65
20160421,445.05,448,440,448,99,-1,proponowana akcja kupna,163.74,611.74
20160422,449,455,446,455,233,-1,proponowana akcja kupna,166.3,621.3
20160425,455.1,461,455,457.1,437,-1,proponowana akcja kupna,167.07,624.17
20160426,464.5,464.75,458,461,294,-1,proponowana akcja kupna,168.5,629.5
20160427,451,451,439,439,174,1,proponowana akcja sprzedaży,130.5,308.5
20160428,435,440,435,440,20,1,proponowana akcja sprzedaży,130.8,309.2
20160429,435,436,416,425,197,1,proponowana akcja sprzedaży,126.34,298.66
20160502,420,420.5,401,417,179,1,proponowana akcja sprzedaży,123.96,293.04
20160504,415,418,405,418,167,1,proponowana akcja sprzedaży,124.26,293.74
20160505,420,425,420,425,52,1,proponowana akcja sprzedaży,126.34,298.66
20160509,425,425,425,425,20,1,proponowana akcja sprzedaży,126.34,298.66
20160511,425.5,425.5,425,425,10,1,proponowana akcja sprzedaży,126.34,298.66
20160512,425,425,425,425,16,1,proponowana akcja sprzedaży,126.34,298.66
20160513,430,430,430,430,4,-1,proponowana akcja kupna,157.17,587.17
20160516,430,430,425,430,55,-1,proponowana akcja kupna,157.17,587.17
20160517,432.9,432.9,432.9,432.9,19,-1,proponowana akcja kupna,158.23,591.13
20160518,431.9,431.9,426.25,427,30,1,proponowana akcja sprzedaży,126.93,300.07
20160519,427,433,412,425,235,1,proponowana akcja sprzedaży,126.34,298.66
20160520,430,440,430,438,329,-1,proponowana akcja kupna,160.09,598.09
20160523,440,440,440,440,34,-1,proponowana akcja kupna,160.82,600.82
20160524,449.95,450,442,442,536,-1,proponowana akcja kupna,161.55,603.55
20160525,442,445,440,445,88,-1,proponowana akcja kupna,162.65,607.65
20160527,444,445,444,445,20,-1,proponowana akcja kupna,162.65,607.65
20160530,439,440,421.1,440,47,-1,proponowana akcja kupna,160.82,600.82
20160531,444,445,442,442,34,-1,proponowana akcja kupna,161.55,603.55
20160601,443,443,438,438,43,1,proponowana akcja sprzedaży,130.2,307.8
20160602,439,449,439,448,34,-1,proponowana akcja kupna,163.74,611.74
20160603,432.5,445,432.5,440,218,1,proponowana akcja sprzedaży,130.8,309.2
20160606,440,445,440,440,55,1,proponowana akcja sprzedaży,130.8,309.2
20160607,444,445,443,445,67,-1,proponowana akcja kupna,162.65,607.65
20160608,444,444,444,444,20,-1,proponowana akcja kupna,162.28,606.28
20160609,440.15,444,440,440,206,1,proponowana akcja sprzedaży,130.8,309.2
20160610,440.1,440.1,440,440,100,1,proponowana akcja sprzedaży,130.8,309.2
20160613,440,440,440,440,26,1,proponowana akcja sprzedaży,130.8,309.2
20160614,438,441,438,441,226,-1,proponowana akcja kupna,161.19,602.19
20160615,445,455,440,440,237,1,proponowana akcja sprzedaży,130.8,309.2
20160616,440,440,438,438,8,1,proponowana akcja sprzedaży,130.2,307.8
20160617,438,440,437.5,440,149,1,proponowana akcja sprzedaży,130.8,309.2
20160621,444,444,437,440,268,1,proponowana akcja sprzedaży,130.8,309.2
20160622,440,440,440,440,5,1,proponowana akcja sprzedaży,130.8,309.2
20160623,444,444,444,444,26,-1,proponowana akcja kupna,162.28,606.28
20160624,437,437.05,435,435,95,1,proponowana akcja sprzedaży,129.31,305.69
20160628,449.5,455,436,450,55,-1,proponowana akcja kupna,164.48,614.48
20160629,445,445,437.7,445,34,-1,proponowana akcja kupna,162.65,607.65
20160701,446,450,446,450,5,-1,proponowana akcja kupna,164.48,614.48
20160704,450,450,445,445,4,-1,proponowana akcja kupna,162.65,607.65
20160705,445,450,445,450,19,-1,proponowana akcja kupna,164.48,614.48
20160706,450,450,450,450,7,-1,proponowana akcja kupna,164.48,614.48
20160707,449.75,449.75,449.75,449.75,1,-1,proponowana akcja kupna,164.38,614.13
20160708,447,447,440.1,445,21,1,proponowana akcja sprzedaży,132.28,312.72
20160711,445,445,438,438,131,1,proponowana akcja sprzedaży,130.2,307.8
20160712,447,447,447,447,2,-1,proponowana akcja kupna,163.38,610.38
20160713,447,447,447,447,23,-1,proponowana akcja kupna,163.38,610.38
20160715,445,445,445,445,1,1,proponowana akcja sprzedaży,132.28,312.72
20160718,447,447,442,442,19,1,proponowana akcja sprzedaży,131.39,310.61
20160720,441,441,439,439,9,1,proponowana akcja sprzedaży,130.5,308.5
20160721,440,440,440,440,2,1,proponowana akcja sprzedaży,130.8,309.2
20160722,441,441,438.1,438.1,2,1,proponowana akcja sprzedaży,130.23,307.87
20160725,438.9,440,438.9,440,31,1,proponowana akcja sprzedaży,130.8,309.2
20160726,443,443,443,443,1,-1,proponowana akcja kupna,161.92,604.92
20160728,440,445,440,445,11,-1,proponowana akcja kupna,162.65,607.65
20160729,445,460,445,460,198,-1,proponowana akcja kupna,168.13,628.13
20160801,458,460,444,445,128,1,proponowana akcja sprzedaży,132.28,312.72
20160802,444,449,430,430,355,1,proponowana akcja sprzedaży,127.82,302.18
20160803,431,431,430,430,103,1,proponowana akcja sprzedaży,127.82,302.18
20160804,430,430,390,425,228,1,proponowana akcja sprzedaży,126.34,298.66
20160805,425,425,416,420,149,1,proponowana akcja sprzedaży,124.85,295.15
20160808,434.9,434.9,418,424.85,64,1,proponowana akcja sprzedaży,126.29,298.56
20160809,420,420,405,415,102,1,proponowana akcja sprzedaży,123.36,291.64
20160810,415.5,418,414,418,54,1,proponowana akcja sprzedaży,124.26,293.74
20160811,450,450,420,429.5,122,-1,proponowana akcja kupna,156.98,586.48
20160812,420,435,420,435,118,-1,proponowana akcja kupna,158.99,593.99
20160816,435,439.9,432,432,32,-1,proponowana akcja kupna,157.9,589.9
20160818,432,432,431,431,17,-1,proponowana akcja kupna,157.53,588.53
20160819,431,431,431,431,16,-1,proponowana akcja kupna,157.53,588.53
20160822,422,423.5,420,423.5,12,1,proponowana akcja sprzedaży,125.89,297.61
20160823,430,430,420.1,420.1,62,1,proponowana akcja sprzedaży,124.88,295.22
20160824,428,431,419.5,430,348,-1,proponowana akcja kupna,157.17,587.17
20160825,430,430,420.4,422,25,1,proponowana akcja sprzedaży,125.45,296.55
20160826,422.5,430,410,430,252,-1,proponowana akcja kupna,157.17,587.17
20160829,418,420,410,420,141,1,proponowana akcja sprzedaży,124.85,295.15
20160830,420,427,411.1,420,39,1,proponowana akcja sprzedaży,124.85,295.15
20160831,415.1,415.1,415,415,13,1,proponowana akcja sprzedaży,123.36,291.64
20160901,415.05,419.95,415,419.85,19,1,proponowana akcja sprzedaży,124.81,295.04
20160902,419.8,420,415,415,20,1,proponowana akcja sprzedaży,123.36,291.64
20160905,419.9,420,419.9,420,39,1,proponowana akcja sprzedaży,124.85,295.15
20160906,423,423,416.5,416.5,23,1,proponowana akcja sprzedaży,123.81,292.69
